ID	Value
PBLTD2749	ਦੋਵੇਂ\QT_QTO ਥੋਕ\N_NN ਨਹੀਂ\RP_NEG ਵਸ\N_NN ਮੇਰੇ,\PR_PRP ਮੈਂ\PR_PRP ਗਰਦ\N_NN ਤੁਸਾਡੇ\PR_PRP ਦਰ\N_NN ਦੀ\PSP ।\RD_PUNC
PBLTD2750	ਹਾਸ਼ਮ\N_NNP ਰਾਹ\N_NN ਅਜੇਹੇ\RB ਪਾਈ,\V_VM_VF ਮੈਂ\PR_PRP ਇਸ਼ਕ\N_NN ਤੇਰੇ\PR_PRP ਦੀ\PSP ਬਰਦੀ\N_NN ।\RD_PUNC
PBLTD2751	ਤਾਂ\CC_CCD ਜਾਣੇ\V_VM_VINF ਦਿਲ\N_NN ਹੋਵੇ\V_VM_VF ਜਾਨੀ,\N_NN ਜਦ\PR_PRL ਜਾਨ\N_NN ਜਾਨੀ\N_NN ਵਲ\PSP ਹਾਰੇ\N_NN ।\RD_PUNC
PBLTD2752	ਹਿਕਮਤ\N_NN ਜਾਣ\V_VM_VINF ਸਿਪਾਹੀ\N_NN ਵਾਲੀ,\PSP ਜੋ\PR_PRL ਆਪ\PR_PRF ਮਰੇ\N_NN ਸੋਈ\DM_DMD ਮਾਰੇ\V_VM_VF ।\RD_PUNC
PBLTD2753	ਕਿਸ\DM_DMQ ਨੂੰ\PSP ਪਾਰ\RB ਕਰੇ\V_VM_VF ਮਨਤਾਰੂ,\N_NN ਜਿਹੜਾ\PR_PRL ਆਪ\PR_PRF ਤਰੇ\N_NN ਸੋਈ\DM_DMD ਤਾਰੇ\V_VM_VF ।\RD_PUNC
PBLTD2754	ਹਾਸ਼ਮ\N_NNP ਵੈਲ\N_NN ਕਦੀਮ\N_NN ਕਮੀਨਾ,\N_NN ਅਸਾਂ\PR_PRP ਜਾਚ\N_NN ਡਿਠਾ\V_VM ਦਿਨ\N_NN ਚਾਰੇ\QT_QTO ।\RD_PUNC
PBLTD2755	ਤੈਂਡਾ\PR_PRP ਇਸ਼ਕ\N_NN ਕਸਾਈ\N_NN ਵੜਿਆ,\V_VM_VF ਜਿਨ\PR_PRL ਨਾਲ\PSP ਸੂਲਾਂ\N_NN ਦਿਲ\N_NN ਭਰਿਆ\V_VM_VF ।\RD_PUNC
PBLTD2756	ਇਕ\QT_QTC ਦਿਨ\N_NN ਬਰਸ\N_NN ਜੇਹਾ\RB ਹੋ\V_VM_VNF ਬੀਤੇ,\V_VM_VF ਮੈਂ\PR_PRP ਉਮਰ\N_NN ਵਲੋਂ\PSP ਬਹੁ\RB ਡਰਿਆ\V_VM_VF ।\RD_PUNC
PBLTD2757	ਦਿਲਬਰ\N_NN ਯਾਰ\N_NN ਡਿਠੇ\V_VM ਮੁਖ\N_NN ਤੇਰਾ,\PR_PRP ਮੇਰਾ\PR_PRP ਤਨ\N_NN ਮਨ\N_NN ਥੀਵੇ\V_VM_VF ਹਰਿਆ\V_VM_VF ।\RD_PUNC
PBLTD2758	ਹਾਸ਼ਮ\N_NNP ਸ਼ਾਹ\N_NNP ਉਡੀਕੇ\V_VM_VF ਤੇਰਾ,\PR_PRP ਕਦੀ\RB ਆ\V_VM_VNF ਮਿਲ\V_VM ਭਾਗੀਂ\N_NN ਭਰਿਆ\JJ ।\RD_PUNC
PBLTD2759	ਤੈਨੂੰ\PR_PRP ਹੁਸਨ\N_NN ਖ਼ਰਾਬ\RB ਕਰੇਂਦਾ\V_VM_VF ਅਤੇ\CC_CCD ਮੈਨੂੰ\PR_PRP ਸਮਝ\N_NN ਸਤਾਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2760	ਜਿਉਂ\RB ਜਿਉਂ\RB ਆਣ\V_VM_VINF ਹੁਸਨ\N_NN ਦੀ\PSP ਸਮਝਾਂ,\V_VM_VF ਮੈਨੂੰ\PR_PRP ਉਠਦਾ\V_VM_VF ਸੂਲ\N_NN ਸਵਾਇਆ\QT_QTO ।\RD_PUNC
PBLTD2761	ਸਭੇ\DM_DMQ ਦਰਦ\N_NN ਡਿਠੇ\V_VM_VF ਸਭ\DM_DMQ ਦੁਖੀਏ,\N_NN ਜਿਨ੍ਹਾਂ\PR_PRL ਸਮਝ\N_NN ਸਮਝ\N_NN ਦੁਖ\N_NN ਲਾਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2762	ਆਤਸ਼\N_NN ਸਮਝ\N_NN ਜਿਨ੍ਹਾਂ\PR_PRL ਵਿਚ\PSP ਹਾਸ਼ਮ,\N_NNP ਉਨ੍ਹਾਂ\PR_PRP ਆਪਣਾ\PR_PRF ਆਪ\PR_PRF ਜਲਾਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2763	ਤਨ\N_NN ਦੀ\PSP ਚਿਖਾ\N_NN ਬਣਾਵੇ\V_VM_VF ਦੀਪਕ,\N_NN ਤਾਂ\CC_CCD ਆਣ\V_VM_VINF ਜਲਣ\V_VM_VF ਪਰਵਾਨੇ\N_NN ।\RD_PUNC
PBLTD2764	ਭਾਂਬੜ\N_NN ਹੋਰ\DM_DMQ ਹਜ਼ਾਰਾਂ\QT_QTC ਦਿਸਦੇ,\V_VM_VF ਪਰ\CC_CCS ਓਸ\PR_PRP ਪਤੰਗ\N_NN ਦੀਵਾਨੇ\N_NN ।\RD_PUNC
PBLTD2765	ਆਪਣਾ\PR_PRF ਆਪ\PR_PRF ਬਣਾਵੇ\V_VM_VF ਕੋਲੇ,\RB ਸੋ\DM_DMD ਕਰੇ\V_VM_VF ਕਬਾਬ\N_NN ਬਿਗ਼ਾਨੇ\JJ ।\RD_PUNC
PBLTD2766	ਹਾਸ਼ਮ\N_NNP ਰਾਹ\N_NN ਦਿਲਾਂ\N_NN ਦੇ\PSP ਦਿਲ\N_NN ਵਿਚ,\PSP ਹੋਰ\DM_DMQ ਜਾਦੂ\N_NN ਸਿਹਰ\N_NN ਬਹਾਨੇ\N_NN ।\RD_PUNC
PBLTD2767	ਤਾਂਹੀ\PSP ਰਹੀ\V_VM_VF ਕੁਚੱਜੀ\JJ ਕਮਲੀ,\JJ ਮੈਂ\PR_PRP ਜਾਇ\V_VM_VF ਕੁਰਾਹੀਂ\N_NN ਵੱਤੀ\V_VM_VF ।\RD_PUNC
PBLTD2768	ਕਿਉਂ\PR_PRQ ਕਰ\V_VM_VF ਕਹੇ\V_VM_VF ਨ\RP_NEG ਸਾਸ\N_NN ਅਸਾਨੂੰ,\PR_PRP `\RD_PUNC ਨਿਜ\RB ਆਵੇਂ\V_VM_VF ਔਤ\N_NN ਨਿਖੱਤੀ\JJ `\RD_PUNC ।\RD_PUNC
PBLTD2769	ਕੁੜੀਆਂ\N_NN ਦਾਜ\N_NN ਬਣਾ\V_VM_VINF ਲਿਓ\V_VM_VF ਈ,\RP_RPD ਮੈਂ\PR_PRP ਚਰਖੇ\N_NN ਤੰਦ\N_NN ਨ\RP_NEG ਘੱਤੀ\V_VM_VF ।\RD_PUNC
PBLTD2770	ਹਾਸ਼ਮ\N_NNP ਕੌਂਤ\N_NN ਵਸਾਵਣ\V_VM_VINF ਪੈਸੀ,\N_NN ਮੈਂ\PR_PRP ਹੋਵਾਂ\V_VM_VF ਲਾਖ\QT_QTC ਕੁਪੱਤੀ\JJ ।\RD_PUNC
PBLTD2771	ਤਨ\N_NN ਪਿੰਜਰ\N_NN ਦਿਲ\N_NN ਘਾਇਲ\N_NN ਕੈਦੀ,\N_NN ਮੈਨੂੰ\PR_PRP ਸਾਬਤ\JJ ਦੇਖ\V_VM_VF ਨ\RP_NEG ਫਿਰਦੀ\V_VM_VF ।\RD_PUNC
PBLTD2772	ਬੇਪਰਵਾਹੀ\N_NN ਤੇ\N_NN ਜ਼ਾਲਮ\N_NN ਫਾਹੀ,\N_NN ਮੈਨੂੰ\PR_PRP ਰੜਕੇ\V_VM_VNF ਸਾਂਗ\N_NN ਨਜ਼ਰ\N_NN ਦੀ\PSP ।\RD_PUNC
PBLTD2773	ਝਿੜਕਣ\N_NN ਲੋਕ\N_NN ਨ\RP_NEG ਥੰਮਣ\N_NN ਮਾਪੇ,\N_NN ਮੈਂ\PR_PRP ਕਮਲੀ\N_NN ਕਿਸੇ\N_NN ਨ\RP_NEG ਧਿਰ\N_NN ਦੀ\PSP ।\RD_PUNC
PBLTD2774	ਸਾਹਿਬ\N_NN ਦਰਦ\N_NN ਮਿਲੇ\V_VM_VF ਕੋਈ\DM_DMQ ਹਾਸ਼ਮ,\N_NNP ਮੇਰੀ\PR_PRP ਸਮਝੇ\V_VM_VF ਪੀੜ\N_NN ਹਿਜਰ\N_NN ਦੀ\PSP ।\RD_PUNC
PBLTD2775	ਤਨ\N_NN ਟੁਟਦਾ\V_VM_VF ਮਨ\N_NN ਤਪਦਾ\V_VM_VF ਮਾਏ\N_NN !\RD_PUNC ਮੈਨੂੰ\PR_PRP ਅੱਖੀਂ\N_NN ਪੀੜ\N_NN ਵੇਖਣ\V_VM_VINF ਦੀ\PSP ।\RD_PUNC
PBLTD2776	ਇਕ\QT_QTC ਪਲ\N_NN ਸਹਿਣ\V_VM_VINF ਵਿਛੋੜਾ\N_NN ਭਾਰੀ,\JJ ਕੇਹੀ\PR_PRQ ਪਈਆ\V_VM_VF ਬਾਣ\N_NN ਮਿਲਣ\V_VM_VINF ਦੀ\PSP ।\RD_PUNC
PBLTD2777	ਏਹੀਉ\PR_PRP ਵਿਰਦ\N_NN ਇਬਾਦਤ\N_NN ਮੇਰੀ,\PR_PRP ਤਰਸਣ\N_NN ਜਲਣ\N_NN ਬਲਣ\N_NN ਦੀ\PSP ।\RD_PUNC
PBLTD2778	ਹਾਸ਼ਮੁ\N_NNP ਹੋਗੁ\V_VM_VF ਕਬੂਲ\N_NN ਤਦਾਹੀਂ,\RB ਜਦ\PR_PRL ਫਿਰਗੁ\N_NN ਦਲੀਲ\N_NN ਸੱਜਣ\N_NN ਦੀ\PSP ।\RD_PUNC
PBLTD2779	ਤਸਬੀ\N_NN ਬਹੁਤ\DM_DMQ ਭੁਵਾਵਣ\N_NN ਕਸਬੀ,\N_NN ਜਿਨ੍ਹਾਂ\PR_PRL ਦਾਮ\N_NN ਫ਼ਰੇਬ\N_NN ਵਿਛਾਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2780	ਕਰ\V_VM_VF ਕਰ\V_VM_VF ਗਿਆਨ\N_NN ਸੁਣਾਉਣ\V_VM_VINF ਸਿਆਣੇ,\N_NN ਨਾ\RP_NEG ਇਤ\N_NN ਬਿਧ\N_NN ਸ਼ੇਖ\N_NN ਕਹਾਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2781	ਮਤਲਬ\N_NN ਜੋ\PR_PRL ਇਸ\PR_PRP ਰਾਹ\N_NN ਇਲਾਹੀ,\N_NN ਉਨ੍ਹਾਂ\PR_PRP ਹਰਗਿਜ਼\N_NN ਮੂਲ\RB ਨਾ\RP_NEG ਪਾਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2782	ਹਾਸ਼ਮ\N_NNV ਸਮਝ\N_NN ਰਸਾਇਣ\N_NN ਵਾਲੇ,\PSP ਕਦੀ\RB ਆਪਣਾ\PR_PRF ਆਪ\PR_PRF ਲਖਾਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2783	ਤੂੰ\PR_PRP ਹੈਂ\V_VAUX ਯਾਰ\N_NN ਤੂੰ\PR_PRP ਹੈਂ\V_VAUX ਦੁਖਦਾਈ,\JJ ਅਤੇ\CC_CCD ਦਰਦ\N_NN ਧੁਖੇ\V_VM_VF ਨਿਤ\RB ਤੇਰਾ\PR_PRP ।\RD_PUNC
PBLTD2784	ਪਰਸੋਂ\RB ਆਖ\V_VM ਲਗਾਈਓਈ\V_VM_VF ਬਰਸੋਂ,\N_NN ਅਤੇ\CC_CCD ਬੈਠ\V_VM_VF ਰਹਿਓਂ\V_VM_VF ਘਤ\V_VM_VF ਡੇਰਾ\N_NN ।\RD_PUNC
PBLTD2785	ਕੌਲ\N_NN ਕਰਾਰ\N_NN ਸੰਭਾਲ\V_VM_VF ਪਿਆਰੇ,\N_NN ਅਤੇ\CC_CCD ਆਉ\V_VM_VF ਕਦੀ\RB ਘੱਤ\V_VM_VF ਫੇਰਾ\N_NN ।\RD_PUNC
PBLTD2786	ਹਾਸ਼ਮ\N_NNP ਬਾਝ\RB ਤੁਸਾਂ\PR_PRP ਸੁਖ\N_NN ਨਾਹੀਂ,\RP_NEG ਹੋਰ\DM_DMQ ਵਸਦਾ\V_VM_VF ਮੁਲਖ\N_NN ਬਤੇਰਾ\DM_DMQ ।\RD_PUNC
PBLTD2787	ਤੋੜਿ\V_VM ਜੰਜ਼ੀਰ\N_NN ਸ਼ਰੀਅਤ\N_NN ਨਸਦਾ,\V_VM_VF ਜਦ\PR_PRL ਰਚਦਾ\V_VM_VF ਇਸ਼ਕ\N_NN ਮਜਾਜ਼ੀ\N_NN ।\RD_PUNC
PBLTD2788	ਦਿਲ\N_NN ਨੂੰ\PSP ਚੋਟ\N_NN ਲਗੀ\V_VM_VF ਜਿਸ\PR_PRL ਦਿਨ\N_NN ਦੀ,\N_NN ਅਸਾਂ\PR_PRP ਖ਼ੂਬ\RB ਸਿਖੀ\V_VM_VF ਰਿੰਦਬਾਜ਼ੀ\N_NN ।\RD_PUNC
PBLTD2789	ਭੱਜ\RB ਭੱਜ\RB ਰੂਹ\N_NN ਵੜੇ\V_VM_VF ਬੁਤਖ਼ਾਨੇ,\N_NN ਅਤੇ\CC_CCD ਜ਼ਾਹਰ\JJ ਜਿਸਮ\N_NN ਨਿਮਾਜ਼ੀ\N_NN ।\RD_PUNC
PBLTD2790	ਹਾਸ਼ਮ\N_NNP ਖ਼ੂਬ\RB ਪੜਾਇਆ\V_VM_VF ਦਿਲ\N_NN ਨੂੰ,\N_NN ਇਸ\PR_PRP ਬੈਠ\V_VM ਇਸ਼ਕ\N_NN ਦੇ\PSP ਕਾਜ਼ੀ\N_NN ।\RD_PUNC
PBLTD2791	ਟੁੱਟਾ\V_VM ਮਾਣ\N_NN ਪਏ\V_VM_VF ਪਰ-ਮੁਲਕੀਂ,\N_NN ਰੱਬ\N_NN ਸੁੱਟੇ\V_VM_VF ਦੂਰ\RB ਦੁਰਾਡੇ\RB ।\RD_PUNC
PBLTD2792	ਕਿਸਮਤ\N_NN ਖ਼ਿਆਲ\N_NN ਪਈ\V_VM_VF ਬਣ\V_VM_VINF ਦੁਸ਼ਮਣ,\N_NN ਹੁਣ\RB ਕੀ\PR_PRQ ਵੱਸ\N_NN ਯਾਰ\N_NN ਅਸਾਡੇ\PR_PRP ।\RD_PUNC
PBLTD2793	ਦਿਲਬਰ\N_NN ਯਾਰ\N_NN ਵਿਸਾਰੀਂ\V_VM_VF ਨਾਹੀਂ,\RP_NEG ਅਸੀਂ\PR_PRP ਜਿਤ\N_NN ਕਿਤ\N_NN ਹਾਲ\N_NN ਤੁਸਾਡੇ\PR_PRP ।\RD_PUNC
PBLTD2794	ਆਜ਼ਿਜ਼\N_NN ਲੋਕ\N_NN ਨਿਮਾਣੇ\JJ ਹਾਸ਼ਮ,\N_NNP ਨਹੀਂ\RP_NEG ਸ਼ਿਰਕਤ\N_NN ਨਾਲ\PSP ਖ਼ੁਦਾ\N_NN ਦੇ\PSP ।\RD_PUNC
PBLTD2795	ਵਾਰ\PSP ਸੁਟਾਂ\V_VM ਮੈਂ\PR_PRP `\RD_PUNC ਮੈਂ\PR_PRP `\RD_PUNC ਹੁਣ\RB ਲੋਕਾ\N_NN !\RD_PUNC ਜਿਨ੍ਹਾਂ\PR_PRL ਰਾਂਝਣ\N_NNP ਖੜਿਆ\V_VM_VF ਬੇਲੇ\N_NN ।\RD_PUNC
PBLTD2796	ਨਦੀਆਂ\N_NN ਨਾਲੇ\N_NN ਤੇ\CC_CCD ਬਿਸੀਅਰ\N_NN ਕਾਲੇ,\JJ ਅਤੇ\CC_CCD ਬੇਲੇ\N_NN ਸ਼ੇਰ\N_NN ਬਘੇਲੇ\N_NN ।\RD_PUNC
PBLTD2797	ਅੱਖੀਂ\N_NN ਯਾਰ\N_NN ਦਿਸੇ\V_VM_VF ਘਰ\N_NN ਆਵੇ,\V_VM_VF ਭੈੜੀ\JJ ਰਾਤ\N_NN ਪਵਗੁ\V_VM_VF ਕਿਸ\DM_DMQ ਵੇਲੇ\PSP ।\RD_PUNC
PBLTD2798	ਹਾਸ਼ਮ\N_NNP ਮਾਣ\N_NN ਹਯਾਤੀ\N_NN ਮੇਰੀ,\PR_PRP ਰੱਬ\N_NN ਚਾਕ\N_NN ਸਲਾਮਤ\RB ਮੇਲੇ\N_NN ।\RD_PUNC
PBLTD2799	ਵਗ\V_VM_VF ਵਾਏ\N_NN !\RD_PUNC ਪਰ\JJ ਸੁਆਰਥ\N_NN ਭਰੀਏ,\RB ਤੂੰ\PR_PRP ਜਾਈਂ\V_VM_VF ਤਖਤ\N_NNP ਹਜ਼ਾਰੇ\N_NNP ।\RD_PUNC
PBLTD2800	ਆਖੀਂ\V_VM ਯਾਰ\N_NN ਰਾਂਝਣ\N_NNP ਨੂੰ\PSP ਮਿਲਕੇ,\V_VM_VNF ਅਸੀਂ\PR_PRP ਤੂੰ\PR_PRP ਕਿਉਂ\PR_PRQ ਮਨੋ\N_NN ਵਿਸਾਰੇ\V_VM_VF ।\RD_PUNC
PBLTD2801	ਬੱਸ\N_NN ਹੁਣ\RB ਨੇਹੁੰ\N_NN ਕਮਾ\V_VM_VF ਲਇਓਈ,\V_VM_VF ਇਹੋ\PR_PRP ਚਾ\N_NN ਆਹਾ\V_VAUX ਦਿਨ\N_NN ਚਾਰੇ\QT_QTO ।\RD_PUNC
PBLTD2802	ਹਾਸ਼ਮ\N_NNP ਏਸ\PR_PRP ਮੁਹੱਬਤ\N_NN ਬਦਲੇ,\N_NN ਸਾਨੂੰ\PR_PRP ਖੁਆਰ\N_NN ਕੀਤਾ\V_VM_VF ਜੱਗ\N_NN ਸਾਰੇ\DM_DMQ ।\RD_PUNC
PBLTD2803	ਵਗ\V_VM_VF ਵਾਏ\N_NN !\RD_PUNC ਵੰਞ\N_NN ਤਖ਼ਤ\N_NNP ਹਜ਼ਾਰੇ,\N_NNP ਵਲ\PSP ਜਾਈਂ\V_VM_VF ਬੱਰਾ\N_NN ਖ਼ੁਦਾਈ\N_NN ।\RD_PUNC
PBLTD2804	ਆਖੀਂ\N_NN ਯਾਰ\N_NN ਰਾਂਝਣ\N_NNP ਨੂੰ\PSP ਮਿਲਕੇ,\V_VM_VNF ਅਸੀਂ\PR_PRP ਤੂੰ\PR_PRP ਕਿਉਂ\PR_PRQ ਮਨੋ\N_NN ਵਿਸਾਰੇ\V_VM_VF |\N_NN
PBLTD2805	ਬੱਸ\N_NN ਹੁਣ\RB ਨੇਹੰ\N_NN ਕਮਾ\V_VM_VF ਲਇਓਈ,\V_VM_VF ਇਹੋ\RB ਚਾ\N_NN ਆਹਾ\N_NN ਦਿਨ\N_NN ਚਾਰੇ\QT_QTO |\RD_PUNC
PBLTD2806	ਹਾਸ਼ਮ\N_NNP ਏਸ\PR_PRP ਮੁਹੱਬਤ\N_NN ਬਦਲੇ,\RB ਸਾਨੂੰ\PR_PRP ਖੁਆਰ\N_NN ਕੀਤਾ\V_VM_VF ਜੱਗ\N_NN ਸਾਰੇ\DM_DMQ |\RD_PUNC
PBLTD2807	ਵਗ\V_VM ਵਾਏ\N_NN !\RD_PUNC ਵੰਝ\N_NN ਤਖਤ\N_NNP ਹਜ਼ਾਰੇ,\N_NNP ਵਲ\PSP ਜਾਈਂ\V_VM_VF ਬੱਰਾ\N_NN ਖ਼ੁਦਾਈ\N_NN |\RD_PUNC
PBLTD2808	ਹੀਰ\N_NNP ਨਿਲਾਜ\JJ ਨਿਮਾਣੀ\JJ ਵਲ\PSP ਦਾ\PSP ,\RD_PUNC ਕੋਈ\DM_DMQ ਦਈਂ\V_VM_VF ਸੁਨੇਹਾ\N_NN ਜਾਈ\V_VM_VF |\RD_PUNC
PBLTD2809	ਦੋ\QT_QTC ਦਿਨ\N_NN ਚਾਰ\QT_QTC ਮਹੀਂ\N_NN ਮੀਆਂ\N_NN ਰਾਂਝਾ,\N_NNP ਤੁਧ\PR_PRP ਕੀਤੀ\V_VM_VF ਬਹੁਤ\DM_DMQ ਕਮਾਈ\N_NN |\RD_PUNC
PBLTD2810	ਹਾਸ਼ਮ\N_NNP ਸਾਰ\N_NN ਦੁਖਾਂ\N_NN ਦੀ\PSP ਜਾਣੇ,\V_VM_VINF ਜਿਨਹਾਂ\PR_PRL ਦਿਨ\N_NN ਦਿਨ\N_NN ਚੋਟ\N_NN ਸਵਾਈ\RB |\RD_PUNC
PBLTD2811	ਵੇਦ\N_NN ਕਿਤੇਬ\N_NN ਪੜਹਨ\V_VM ਚਤੁਰਾਈ,\N_NN ਅਤੇ\CC_CCD ਜਪ\N_NN ਤਪ\N_NN ਸਾਧੂ\N_NN ਬਣਾਵੇ\V_VM_VF |\RD_PUNC
PBLTD2812	ਭਗਵੇ\JJ ਭੇਸ\N_NN ਕਰਨ\V_VM_VINF ਕਿਸ\DM_DMQ ਕਾਰਣ,\PSP ਉਹ\PR_PRP ਮੰਦਾ\N_NN ਖੋਟ\N_NN ਲੁਕਾਵੇ\V_VM_VF |\RD_PUNC
PBLTD2813	ਮੂਰਖ\N_NN ਜਾ\V_VM_VNF ਵੜੇ\V_VM_VF ਉਸ\PR_PRP ਵਿਹੜੇ,\N_NN ਅਤੇ\CC_CCD ਔਖਧ\N_NN ਜਨਮ\N_NN ਗਵਾਵੇ\V_VM_VF |\RD_PUNC
PBLTD2814	ਹਾਸ਼ਮ\N_NNP ਮੁਕਤ\N_NN ਨਸੀਬ\N_NN ਜਿਨਹਾਂ\PR_PRL ਦੇ,\PSP ਸੋਈ\DM_DMD ਦਰਦਮੰਦਾ\N_NN ਵਲ\PSP ਆਵੇ\V_VM_VF |\RD_PUNC
PBLTD2815	ਵਿਛੜੇ\N_NN ਯਾਰ\N_NN ਨ\RP_NEG ਹੋਸੁ\N_NN ਅੰਦੇਸ਼ਾ,\N_NN ਭੈੜਾ\JJ ਖੋਟਾ\JJ ਯਾਰ\N_NN ਅਨੀਤੀ\N_NN |\RD_PUNC
PBLTD2816	ਮੂਰਖ\N_NN ਯਾਰ\N_NN ਪਿਛੇ\RB ਜਲ\N_NN ਮਰਨਾ,\V_VM_VINF ਕਿਨ\PR_PRQ ਆਸ਼ਕ\N_NN ਇਹ\PR_PRP ਗੱਲ\N_NN ਕੀਤੀ\V_VM_VF |\RD_PUNC
PBLTD2817	ਜਿਨ\PR_PRL ਹਥ\N_NN ਨਲ\N_NN ਬਿਮੁਨਸਫ\N_NN ਜੋੜੇ,\V_VM_VF ਉਨ\PR_PRP ਜਦ\PR_PRL ਕਦ\PR_PRQ ਖੇਲ\N_NN ਨ\RP_NEG ਜੀਤੀ\V_VM_VF |\RD_PUNC
PBLTD2818	ਹਾਸ਼ਮ\N_NNP ਨੇਹੁੰ\N_NN ਟੁਟੇ\V_VM_VF ਤਿਸ\PR_PRP ਯਾਰੋਂ,\N_NN ਏਹੋ\PR_PRP ਲਾਖ\QT_QTO ਵੱਟੀ\V_VM_VF ਸੁਖ\N_NN ਬੀਤੀ\V_VM_VF |\RD_PUNC
PBLTD2819	ਵਾਰਸ\N_NN ਬਣ\V_VM_VINF ਬੈਠੀ\V_VM_VF ਜੋ\PR_PRL ਆਹੀ,\V_VAUX ਅਤੇ\CC_CCD ਏਸ\PR_PRP ਸੁਹਾਵੇ\N_NN ਘਰ\N_NN ਦੀ\PSP |\RD_PUNC
PBLTD2820	ਓੜਕ\N_NN ਦੇਸ\N_NN ਨਿਕਾਲਾ\N_NN ਮਿਲਿਆ,\V_VM_VF ਗਈ\V_VM_VF ਹਾਥ\N_NN ਮੱਥੇ\N_NN ਪਰ\CC_CCS ਧਰਦੀ\V_VM_VF |\RD_PUNC
PBLTD2821	ਸੰਭਲ\V_VM_VF ਸੀਸ\N_NN ਗੁੰਦਾਵੀਂ\N_NN ਮੁਈਏ\N_NN !\RD_PUNC ਕੋਈ\DM_DMQ ਪਰਤੀਤ\N_NN ਨਹੀਂ\RP_NEG ਇਸ\PR_PRP ਦਰ\N_NN ਦੀ\PSP |\RD_PUNC
PBLTD2822	ਹਾਸ਼ਮ\N_NNP ਹੋਈ\V_VM_VF ਸੁਹਾਗਣਿ\N_NN ਵਿਰਲੀ,\RB ਅਤੇ\CC_CCD ਤਾਣ\V_VM_VINF ਰਹੇ\V_VM_VF ਸਭ\DM_DMQ ਕਰਦੀ\V_VM_VF |\RD_PUNC
PBLTD2823	ਯਾ\N_NN ਕਰ\V_VM_VF ਹਾਰ\N_NN ਸ਼ਿੰਗਾਰ\N_NN ਪਿਆਰੇ,\JJ ਸਿਖ\JJ ਨਾਜ਼\N_NN ਨਿਆਜ਼\N_NN ਜ਼ਨਾਨੀਂ\N_NN |\RD_PUNC
PBLTD2824	ਯਾ\N_NN ਬਣ\V_VM_VINF ਮਰਦ\N_NN ਫ਼ਤਹੇ\V_VM_VF ਕਰ\V_VM_VNF ਦੁਸ਼ਮਣ\N_NN ,\RD_PUNC ਘੱਤ\N_NN ਸਿਰ\N_NN ਵਿਚ\PSP ਖ਼ਾਕ\N_NN ਮੈਦਾਨੀਂ\N_NN |\RD_PUNC
PBLTD2825	ਯਾ\N_NN ਕਰ\V_VM_VF ਸਪਰ\N_NN ਫ਼ਕੀਰੀ\N_NN ਫੜਕੇ,\V_VM_VNF ਛਡ\V_VM ਹਿਰਸ\N_NN ਹਵਾਇ\N_NN ਜਹਾਨੀ\N_NN |\RD_PUNC
PBLTD2826	ਹਾਸ਼ਮ\N_NNP ਕੀ\PR_PRQ ਖ਼ੁਸ਼\N_NN ਹੋਣ\V_VM_VINF ਪਿਆਰੇ\N_NN ,\RD_PUNC ਭਲਾ\RB ਹਿੰਮਤ\N_NN ਦੇਖ\V_VM ਬੇਗ਼ਾਨੀ\JJ |\RD_PUNC
PBLTD2827	ਜ਼ਹਿਮਤ\N_NN ਤਾਪ\N_NN ਸਰਾਪੋਂ\N_NN ਬਚਦੇ,\V_VM_VF ਅਤੇ\CC_CCD ਜ਼ਾਲਮ\N_NN ਡਾਹ\V_VM ਮਿਤਰਾਂ\N_NN ਦੇ\PSP |\RD_PUNC
PBLTD2828	ਦਾਰੂ\N_NN ਬਾਝ\RB ਦੀਦਾਰ\N_NN ਜਾਨੀ\N_NN ਦੇ,\PSP ਅਸਾਂ\PR_PRP ਬਹੁਤ\DM_DMQ ਡਿਠੇ\V_VM_VF ਮਰ\V_VM ਜਾਂਦੇ\V_VM_VF |\RD_PUNC
PBLTD2829	ਪਲਕੁ\N_NN ਦੀਦਾਰ\N_NN ਨ\RP_NEG ਹਾਸਲ\N_NN ਹੋਵੇ,\V_VM_VF ਤਾਂ\CC_CCD ਪਏ\V_VM_VF ਮੁਰਦੇ\N_NN ਮਰਿਆਂ\V_VM_VF ਦੇ\PSP |\RD_PUNC
PBLTD2830	ਹਾਸ਼ਮ\N_NNP ਸ਼ਾਹ\N_NNP ਸ਼ਹੀਦ\N_NN ਨੈਣਾਂ\N_NN ਦੇ\PSP ,\RD_PUNC ਸੋਈ\DM_DMD ਹੋਣ\V_VM_VINF ਨਸੀਬ\N_NN ਜਿਨਹਾਂ\PR_PRL ਦੇ\PSP |\RD_PUNC
PBLTD2831	ਜ਼ੁਹਦ\N_NN ਇਬਾਦਤ\N_NN ਚਾਹੇ\RB ਦੇਖੇ,\V_VM_VF ਨਹੀਂ\RP_NEG ਹਰਗਿਜ਼\N_NN ਧਿਆਨ\N_NN ਨ\RP_NEG ਕਰਦਾ\V_VM_VF |\RD_PUNC
